,unit,area.x,edm_id,edm_suffix,x,y,z,edm_best,geo,geo_takis,spit,surface,exc,dip,orient,dip_comp,orient_comp,length,width,thickness,comment,date,time,geom,geo_description
802,932/595,B,86,72,932.335,595.204,350.393,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:11:17,,
803,932/595,B,86,15,932.017,595.691,350.385,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:01:53,,
804,932/595,B,86,1,932.034,595.923,350.376,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:00:58,,
805,932/595,B,86,32,932.838,595.479,350.345,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:03:06,,
806,932/595,B,86,70,932.483,595.111,350.42,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:10:49,,
807,932/595,B,86,2,932.089,595.897,350.365,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:01:01,,
808,932/595,B,86,0,932.024,595.942,350.406,OF,UB5a,UB5a,1,natural,DG,,,,,,,,Start Spit 1,2016-04-09,11:00:12,,
809,932/595,B,86,30,932.968,595.542,350.351,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:02:54,,
810,932/595,B,86,71,932.424,595.138,350.425,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:11:03,,
811,932/595,B,86,67,932.336,595.02,350.373,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:09:59,,
812,932/595,B,86,68,932.396,595.024,350.376,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:10:06,,
813,932/595,B,86,54,932.007,595.416,350.36,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:04:58,,
814,932/595,B,86,43,932.239,595.45,350.4,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:03:52,,
815,932/595,B,86,69,932.505,595.029,350.427,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:10:20,,
816,932/595,B,86,3,932.122,595.942,350.364,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:01:04,,
817,932/595,B,86,29,932.955,595.613,350.355,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:02:51,,
818,932/595,B,86,28,932.88,595.712,350.311,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:02:47,,
819,932/595,B,86,27,932.96,595.75,350.343,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:02:44,,
820,932/595,B,86,24,932.715,595.786,350.31,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:02:32,,
821,932/595,B,86,66,932.173,595.023,350.362,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:09:48,,
822,932/595,B,86,82,932.944,595.023,350.417,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:13:26,,
823,932/595,B,86,16,932.019,595.803,350.386,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:01:57,,
824,932/595,B,86,83,932.919,595.216,350.42,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:13:41,,
825,932/595,B,86,39,932.403,595.492,350.355,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:03:38,,
826,932/595,B,86,11,932.409,595.746,350.305,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:01:39,,
827,932/595,B,86,26,932.914,595.844,350.357,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:02:40,,
829,932/595,B,86,84,932.962,595.366,350.379,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:13:57,,
830,932/595,B,86,81,932.839,595.031,350.393,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:13:13,,
831,932/595,B,86,14,932.123,595.669,350.351,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:01:50,,
832,932/595,B,86,12,932.33,595.695,350.32,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:01:42,,
833,932/595,B,86,80,932.699,595.031,350.401,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:13:03,,
834,932/595,B,86,33,932.681,595.504,350.321,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:03:10,,
836,932/595,B,86,36,932.497,595.519,350.314,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:03:23,,
838,932/595,B,86,13,932.357,595.623,350.306,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:01:47,,
839,932/595,B,86,52,932.045,595.579,350.354,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:04:52,,
840,932/595,B,86,7,932.488,595.995,350.299,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:01:24,,
843,932/595,B,86,4,932.203,595.978,350.361,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:01:07,,
844,932/595,B,86,77,932.51,595.275,350.338,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:12:19,,
845,932/595,B,86,49,931.987,595.619,350.358,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:04:20,,
847,932/595,B,86,65,932.03,595.016,350.395,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:09:21,,
848,932/595,B,86,64,932.009,595.141,350.441,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:09:04,,
849,932/595,B,86,63,932.007,595.228,350.43,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:08:56,,
850,932/595,B,86,53,932.088,595.488,350.342,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:04:55,,
851,932/595,B,86,40,932.329,595.56,350.347,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:03:42,,
852,932/595,B,86,42,932.214,595.546,350.34,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:03:49,,
853,932/595,B,86,31,932.952,595.479,350.355,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:02:58,,
854,932/595,B,86,8,932.503,595.947,350.287,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:01:30,,
856,932/595,B,86,10,932.482,595.795,350.289,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:01:36,,
857,932/595,B,86,90,932.986,595.042,350.377,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:15:51,,
859,932/595,B,86,46,932.244,595.421,350.342,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:04:05,,
860,932/595,B,86,38,932.414,595.47,350.346,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:03:35,,
861,932/595,B,86,37,932.436,595.484,350.322,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:03:31,,
862,932/595,B,86,78,932.757,595.309,350.355,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:12:33,,
863,932/595,B,86,35,932.479,595.578,350.309,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:03:16,,
864,932/595,B,86,51,931.973,595.593,350.318,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:04:37,,
865,932/595,B,86,41,932.27,595.59,350.356,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:03:46,,
866,932/595,B,86,44,932.309,595.476,350.37,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:03:58,,
867,932/595,B,86,5,932.307,595.97,350.343,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:01:10,,
868,932/595,B,86,76,932.46,595.147,350.364,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:12:07,,
869,932/595,B,86,22,932.872,595.947,350.372,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:02:15,,
873,932/595,B,86,48,932.134,595.559,350.344,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:04:11,,
874,932/595,B,86,47,932.21,595.412,350.374,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:04:08,,
875,932/595,B,86,20,932.691,595.919,350.321,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:02:10,,
877,932/595,B,86,6,932.403,595.992,350.318,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:01:18,,
879,932/595,B,86,55,932.113,595.344,350.402,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:05:03,,
880,932/595,B,86,88,932.802,595.141,350.365,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:15:08,,
881,932/595,B,86,34,932.571,595.506,350.316,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:03:13,,
882,932/595,B,86,75,932.396,595.217,350.358,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:11:52,,
883,932/595,B,86,9,932.52,595.884,350.285,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:01:33,,
884,932/595,B,86,62,932.149,595.303,350.39,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:08:47,,
885,932/595,B,86,19,932.625,595.82,350.302,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:02:07,,
886,932/595,B,86,25,932.903,595.898,350.328,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:02:38,,
888,932/595,B,86,79,932.674,595.094,350.35,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:12:49,,
889,932/595,B,86,73,932.293,595.301,350.394,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:11:25,,
890,932/595,B,86,85,932.969,595.426,350.354,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:14:23,,
892,932/595,B,86,86,932.817,595.325,350.373,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:14:34,,
894,932/595,B,86,89,932.974,595.229,350.36,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:15:31,,
895,932/595,B,86,74,932.359,595.335,350.321,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:11:41,,
896,932/595,B,86,45,932.347,595.443,350.349,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:04:02,,
899,932/595,B,86,23,932.965,595.957,350.398,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:02:19,,
900,932/595,B,86,58,932.006,595.326,350.366,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:08:02,,
901,932/595,B,86,57,932.007,595.281,350.407,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:07:46,,
902,932/595,B,86,17,932.585,595.968,350.286,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:02:00,,
904,932/595,B,86,18,932.569,595.881,350.306,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:02:04,,
905,932/595,B,86,87,932.674,595.294,350.351,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:14:48,,
906,932/595,B,86,21,932.774,595.984,350.331,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:02:13,,
907,932/595,B,86,61,932.196,595.43,350.374,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:08:38,,
908,932/595,B,86,60,932.128,595.409,350.337,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:08:22,,
910,932/595,B,86,59,932.079,595.36,350.348,OF,UB5a,UB5a,1,natural,DG,,, ,,,,,Start Spit 1,2016-04-09,11:08:15,,
1176,932/596,B,78,43,932.17,596.065,350.363,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:29:32,,
1177,932/596,B,78,45,932.395,596.109,350.338,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:29:41,,
1178,932/596,B,78,4,932.334,596.951,350.241,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:26:37,,
1179,932/596,B,78,17,932.748,596.786,350.386,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:27:39,,
1180,932/596,B,78,7,932.562,596.92,350.29,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:26:52,,
1181,932/596,B,78,3,932.255,596.95,350.261,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:26:33,,
1182,932/596,B,78,40,932.036,596.153,350.379,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:29:17,,
1183,932/596,B,78,42,932.08,596.109,350.37,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:29:29,,
1184,932/596,B,78,38,932.036,596.396,350.331,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:29:11,,
1185,932/596,B,78,5,932.415,596.945,350.245,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:26:41,,
1186,932/596,B,78,44,932.275,596.116,350.347,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:29:37,,
1187,932/596,B,78,54,932.371,596.407,350.291,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:30:16,,
1188,932/596,B,78,55,932.519,596.477,350.243,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:30:20,,
1189,932/596,B,78,2,932.152,596.947,350.293,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:26:29,,
1190,932/596,B,78,39,932.034,596.307,350.338,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:29:14,,
1191,932/596,B,78,18,932.825,596.739,350.379,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:27:42,,
1192,932/596,B,78,41,932.01,596.06,350.401,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:29:23,,
1193,932/596,B,78,27,932.63,596.574,350.256,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:28:13,,
1194,932/596,B,78,24,932.57,596.694,350.314,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:28:02,,
1195,932/596,B,78,1,932.105,596.95,350.31,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:26:26,,
1196,932/596,B,78,70,932.811,596.229,350.322,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:31:22,,
1197,932/596,B,78,25,932.567,596.677,350.26,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:28:06,,
1198,932/596,B,78,26,932.639,596.624,350.264,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:28:09,,
1199,932/596,B,78,56,932.544,596.311,350.308,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:30:24,,
1200,932/596,B,78,52,932.188,596.403,350.299,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:30:08,,
1201,932/596,B,78,37,932.032,596.47,350.35,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:29:03,,
1203,932/596,B,78,23,932.715,596.612,350.311,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:27:59,,
1204,932/596,B,78,69,932.793,596.072,350.325,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:31:17,,
1205,932/596,B,78,53,932.255,596.457,350.301,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:30:12,,
1206,932/596,B,78,10,932.93,596.97,350.306,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:27:06,,
1207,932/596,B,78,35,932.117,596.79,350.267,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:28:53,,
1209,932/596,B,78,68,932.836,596.007,350.366,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:31:13,,
1210,932/596,B,78,8,932.649,596.957,350.283,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:26:57,,
1211,932/596,B,78,49,932.408,596.341,350.283,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:29:58,,
1212,932/596,B,78,22,932.734,596.695,350.342,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:27:56,,
1213,932/596,B,78,65,932.95,596.038,350.377,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:31:00,,
1214,932/596,B,78,0,932.059,596.95,350.312,OF,UB5a,UB5a,1,natural,,,,,,,,,Start Spit 1,2016-04-13,12:25:24,,
1215,932/596,B,78,36,932.259,596.69,350.24,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:28:57,,
1216,932/596,B,78,14,932.575,596.792,350.303,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:27:26,,
1217,932/596,B,78,63,932.935,596.319,350.322,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:30:52,,
1218,932/596,B,78,64,932.917,596.158,350.34,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:30:56,,
1219,932/596,B,78,67,932.917,595.994,350.385,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:31:09,,
1220,932/596,B,78,16,932.698,596.829,350.383,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:27:34,,
1221,932/596,B,78,20,932.867,596.564,350.322,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:27:49,,
1222,932/596,B,78,6,932.479,596.939,350.259,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:26:47,,
1223,932/596,B,78,12,932.866,596.928,350.298,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:27:13,,
1224,932/596,B,78,11,932.915,596.902,350.307,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:27:10,,
1225,932/596,B,78,28,932.529,596.535,350.228,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:28:17,,
1227,932/596,B,78,58,932.622,596.428,350.321,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:30:31,,
1228,932/596,B,78,62,932.911,596.471,350.319,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:30:46,,
1230,932/596,B,78,50,932.263,596.32,350.298,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:30:01,,
1231,932/596,B,78,9,932.811,596.966,350.299,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:27:02,,
1232,932/596,B,78,21,932.777,596.59,350.318,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:27:52,,
1234,932/596,B,78,66,932.979,596.001,350.402,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:31:04,,
1235,932/596,B,78,15,932.612,596.913,350.282,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:27:30,,
1237,932/596,B,78,47,932.473,596.163,350.339,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:29:50,,
1239,932/596,B,78,48,932.471,596.254,350.291,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:29:54,,
1240,932/596,B,78,59,932.72,596.453,350.327,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:30:35,,
1241,932/596,B,78,60,932.726,596.538,350.303,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:30:39,,
1242,932/596,B,78,13,932.51,596.85,350.271,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:27:22,,
1243,932/596,B,78,32,932.083,596.607,350.314,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:28:42,,
1245,932/596,B,78,57,932.558,596.362,350.33,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:30:28,,
1246,932/596,B,78,46,932.465,596.098,350.327,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:29:45,,
1247,932/596,B,78,61,932.804,596.501,350.316,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:30:42,,
1249,932/596,B,78,30,932.244,596.724,350.231,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:28:35,,
1250,932/596,B,78,31,932.193,596.705,350.245,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:28:38,,
1251,932/596,B,78,33,932.03,596.56,350.344,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:28:46,,
1252,932/596,B,78,51,932.118,596.271,350.34,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:30:05,,
1253,932/596,B,78,34,932.027,596.75,350.294,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:28:50,,
1254,932/596,B,78,71,932.701,596.349,350.313,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:31:31,,
1255,932/596,B,78,19,932.895,596.68,350.358,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:27:46,,
1256,932/596,B,78,29,932.488,596.524,350.23,OF,UB5a,UB5a,1,natural, ,,, ,,,,,Start Spit 1,2016-04-13,12:28:26,,
1484,932/597,B,67,76,932.93,596.983,350.301,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,10:01:10,,
1485,932/597,B,67,74,932.746,596.898,350.269,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:59:39,,
1486,932/597,B,67,22,932.527,597.734,350.334,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:54:54,,
1487,932/597,B,67,46,932.804,597.529,350.34,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:57:01,,
1488,932/597,B,67,45,932.956,597.521,350.359,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:56:57,,
1489,932/597,B,67,36,932.7,597.977,350.303,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:56:07,,
1491,932/597,B,67,34,932.327,597.862,350.394,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:55:51,,
1492,932/597,B,67,37,932.785,597.988,350.286,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:56:11,,
1493,932/597,B,67,75,932.663,596.934,350.271,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,10:00:37,,
1494,932/597,B,67,49,932.841,597.292,350.298,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:57:19,,
1495,932/597,B,67,61,932.476,596.923,350.255,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:15,,
1496,932/597,B,67,60,932.484,597.029,350.249,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:12,,
1497,932/597,B,67,73,932.601,596.749,350.323,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:57,,
1498,932/597,B,67,32,932.341,597.622,350.325,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:55:39,,
1499,932/597,B,67,4,932.068,597.472,350.361,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:50:53,,
1500,932/597,B,67,3,932.068,597.591,350.388,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:50:49,,
1501,932/597,B,67,16,932.184,597.804,350.394,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:52:21,,
1502,932/597,B,67,62,932.538,596.871,350.285,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:58:18,,
1503,932/597,B,67,15,932.18,597.658,350.37,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:52:17,,
1504,932/597,B,67,53,932.668,597.477,350.288,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:57:33,,
1505,932/597,B,67,47,932.754,597.567,350.306,OF,UB5a,UB5a,1,natural,TP,,, ,,,,,Start Spit 1,2016-04-14,09:57:04,,
